host_timestamp_s,time_ms,connected,magnet_detected,magnet_too_weak,magnet_too_strong,agc,magnitude,raw_count,unwrapped_count,theta_deg,theta_rad,omega_rad_s
1776530170.807223,3859,True,False,True,False,255,330,2228,2228,0.0,0.0,0.0
1776530170.813261,3869,True,False,True,False,255,330,2228,2228,0.0,0.0,0.0
1776530170.819416,3879,True,False,True,False,255,331,2228,2228,0.0,0.0,0.0
1776530170.829879,3889,True,False,True,False,255,331,2228,2228,0.0,0.0,0.0
1776530170.840164,3899,True,False,True,False,255,331,2228,2228,0.0,0.0,0.0
1776530170.857011,3909,True,False,True,False,255,330,2228,2228,0.0,0.0,0.0
1776530170.864726,3919,True,False,True,False,255,331,2228,2228,0.0,0.0,0.0
1776530170.870772,3929,True,False,True,False,255,331,2228,2228,0.0,0.0,0.0
1776530170.882377,3939,True,False,True,False,255,330,2228,2228,0.0,0.0,0.0
1776530170.891716,3949,True,False,True,False,255,332,2228,2228,0.0,0.0,0.0
1776530170.902087,3959,True,False,True,False,255,331,2227,2227,-0.0879,-0.001534,-0.153398
1776530170.914999,3969,True,False,True,False,255,330,2228,2228,0.0,0.0,0.153337
1776530170.922786,3979,True,False,True,False,255,330,2228,2228,0.0,0.0,0.0
1776530170.938736,3989,True,False,True,False,255,331,2228,2228,0.0,0.0,0.0
1776530170.946048,3999,True,False,True,False,255,329,2228,2228,0.0,0.0,0.0
1776530170.954255,4008,True,False,True,False,255,330,2228,2228,0.0,0.0,0.0
1776530170.966782,4019,True,False,True,False,255,329,2228,2228,0.0,0.0,0.0
1776530170.974905,4029,True,False,True,False,255,331,2229,2229,0.0879,0.001534,0.153398
1776530170.985019,4039,True,False,True,False,255,331,2229,2229,0.0879,0.001534,0.0
1776530170.995335,4049,True,False,True,False,255,330,2229,2229,0.0879,0.001534,0.0
1776530171.007485,4059,True,False,True,False,255,328,2228,2228,0.0,0.0,-0.153459
1776530171.016674,4069,True,False,True,False,255,329,2228,2228,0.0,0.0,0.0
1776530171.025345,4079,True,False,True,False,255,330,2228,2228,0.0,0.0,0.0
1776530171.035521,4089,True,False,True,False,255,331,2228,2228,0.0,0.0,0.0
1776530171.045655,4099,True,False,True,False,255,332,2228,2228,0.0,0.0,0.0
1776530171.055848,4109,True,False,True,False,255,329,2228,2228,0.0,0.0,0.0
1776530171.066367,4119,True,False,True,False,255,330,2229,2229,0.0879,0.001534,0.153459
1776530171.076442,4129,True,False,True,False,255,332,2228,2228,0.0,0.0,-0.153398
1776530171.086462,4139,True,False,True,False,255,329,2229,2229,0.0879,0.001534,0.153337
1776530171.097583,4149,True,False,True,False,255,330,2229,2229,0.0879,0.001534,0.0
1776530171.106944,4159,True,False,True,False,255,330,2228,2228,0.0,0.0,-0.153337
1776530171.109900,4169,True,False,True,False,255,330,2228,2228,0.0,0.0,0.0
1776530171.127379,4179,True,False,True,False,255,330,2228,2228,0.0,0.0,0.0
1776530171.127379,4189,True,False,True,False,255,331,2228,2228,0.0,0.0,0.0
1776530171.141746,4199,True,False,True,False,255,330,2228,2228,0.0,0.0,0.0
1776530171.148016,4209,True,False,True,False,255,330,2229,2229,0.0879,0.001534,0.153398
1776530171.168341,4219,True,False,True,False,255,331,2228,2228,0.0,0.0,-0.153459
1776530171.168341,4229,True,False,True,False,255,329,2229,2229,0.0879,0.001534,0.153337
1776530171.182350,4239,True,False,True,False,255,331,2228,2228,0.0,0.0,-0.153459
1776530171.190321,4249,True,False,True,False,255,330,2228,2228,0.0,0.0,0.0
1776530171.205600,4259,True,False,True,False,255,330,2228,2228,0.0,0.0,0.0
1776530171.217574,4269,True,False,True,False,255,329,2228,2228,0.0,0.0,0.0
1776530171.225553,4279,True,False,True,False,255,331,2229,2229,0.0879,0.001534,0.153398
1776530171.232256,4289,True,False,True,False,255,330,2228,2228,0.0,0.0,-0.153337
1776530171.241385,4299,True,False,True,False,255,330,2229,2229,0.0879,0.001534,0.153459
1776530171.257638,4308,True,False,True,False,255,330,2228,2228,0.0,0.0,-0.153337
1776530171.261667,4319,True,False,True,False,255,331,2228,2228,0.0,0.0,0.0
1776530171.272056,4329,True,False,True,False,255,331,2228,2228,0.0,0.0,0.0
1776530171.285723,4339,True,False,True,False,255,330,2229,2229,0.0879,0.001534,0.153398
1776530171.295515,4349,True,False,True,False,255,331,2228,2228,0.0,0.0,-0.153337
1776530171.303216,4359,True,False,True,False,255,329,2228,2228,0.0,0.0,0.0
1776530171.312306,4369,True,False,True,False,255,330,2228,2228,0.0,0.0,0.0
1776530171.326738,4379,True,False,True,False,255,329,2228,2228,0.0,0.0,0.0
1776530171.332778,4389,True,False,True,False,255,330,2229,2229,0.0879,0.001534,0.153337
1776530171.343022,4399,True,False,True,False,255,330,2228,2228,0.0,0.0,-0.153459
1776530171.355136,4409,True,False,True,False,255,329,2229,2229,0.0879,0.001534,0.153337
1776530171.363847,4419,True,False,True,False,255,330,2228,2228,0.0,0.0,-0.153459
1776530171.374067,4429,True,False,True,False,255,329,2227,2227,-0.0879,-0.001534,-0.153398
1776530171.384420,4439,True,False,True,False,255,329,2227,2227,-0.0879,-0.001534,0.0
1776530171.396254,4449,True,False,True,False,255,330,2228,2228,0.0,0.0,0.153337
1776530171.405270,4459,True,False,True,False,255,331,2228,2228,0.0,0.0,0.0
1776530171.417819,4469,True,False,True,False,255,331,2228,2228,0.0,0.0,0.0
1776530171.426407,4478,True,False,True,False,255,331,2228,2228,0.0,0.0,0.0
1776530171.426407,4489,True,False,True,False,255,330,2228,2228,0.0,0.0,0.0
1776530171.447156,4499,True,False,True,False,255,330,2228,2228,0.0,0.0,0.0
1776530171.455079,4509,True,False,True,False,255,331,2228,2228,0.0,0.0,0.0
1776530171.463116,4519,True,False,True,False,255,331,2229,2229,0.0879,0.001534,0.153337
1776530171.467689,4529,True,False,True,False,255,330,2228,2228,0.0,0.0,-0.153459
1776530171.487840,4539,True,False,True,False,255,331,2228,2228,0.0,0.0,0.0
1776530171.493882,4549,True,False,True,False,255,330,2228,2228,0.0,0.0,0.0
1776530171.498056,4559,True,False,True,False,255,331,2229,2229,0.0879,0.001534,0.153398
1776530171.508546,4569,True,False,True,False,255,330,2229,2229,0.0879,0.001534,0.0
1776530171.524154,4579,True,False,True,False,255,330,2228,2228,0.0,0.0,-0.153459
1776530171.530882,4589,True,False,True,False,255,331,2228,2228,0.0,0.0,0.0
1776530171.539727,4599,True,False,True,False,255,331,2228,2228,0.0,0.0,0.0
1776530171.549980,4609,True,False,True,False,255,330,2229,2229,0.0879,0.001534,0.153337
1776530171.563256,4619,True,False,True,False,255,331,2229,2229,0.0879,0.001534,0.0
1776530171.571028,4629,True,False,True,False,255,330,2229,2229,0.0879,0.001534,0.0
1776530171.583375,4639,True,False,True,False,255,331,2229,2229,0.0879,0.001534,0.0
1776530171.593627,4648,True,False,True,False,255,330,2229,2229,0.0879,0.001534,0.0
1776530171.601902,4659,True,False,True,False,255,330,2229,2229,0.0879,0.001534,0.0
1776530171.612291,4669,True,False,True,False,255,331,2229,2229,0.0879,0.001534,0.0
1776530171.622689,4679,True,False,True,False,255,329,2229,2229,0.0879,0.001534,0.0
1776530171.632898,4689,True,False,True,False,255,329,2228,2228,0.0,0.0,-0.153398
1776530171.643109,4699,True,False,True,False,255,331,2229,2229,0.0879,0.001534,0.153398
1776530171.655746,4709,True,False,True,False,255,330,2228,2228,0.0,0.0,-0.153398
1776530171.663736,4719,True,False,True,False,255,329,2228,2228,0.0,0.0,0.0
1776530171.674062,4729,True,False,True,False,255,331,2228,2228,0.0,0.0,0.0
1776530171.684456,4739,True,False,True,False,255,331,2228,2228,0.0,0.0,0.0
1776530171.694520,4749,True,False,True,False,255,330,2228,2228,0.0,0.0,0.0
1776530171.704914,4759,True,False,True,False,255,331,2228,2228,0.0,0.0,0.0
1776530171.716280,4769,True,False,True,False,255,330,2228,2228,0.0,0.0,0.0
1776530171.725109,4779,True,False,True,False,255,332,2228,2228,0.0,0.0,0.0
1776530171.737986,4789,True,False,True,False,255,331,2228,2228,0.0,0.0,0.0
1776530171.739157,4799,True,False,True,False,255,331,2229,2229,0.0879,0.001534,0.153398
1776530171.749670,4809,True,False,True,False,255,331,2228,2228,0.0,0.0,-0.153337
1776530171.760183,4819,True,False,True,False,255,332,2228,2228,0.0,0.0,0.0
1776530171.770506,4829,True,False,True,False,255,330,2228,2228,0.0,0.0,0.0
1776530171.785618,4839,True,False,True,False,255,329,2229,2229,0.0879,0.001534,0.153398
1776530171.791156,4849,True,False,True,False,255,330,2228,2228,0.0,0.0,-0.153398
1776530171.801526,4859,True,False,True,False,255,329,2229,2229,0.0879,0.001534,0.153337
1776530171.811618,4869,True,False,True,False,255,330,2228,2228,0.0,0.0,-0.153398
1776530171.822062,4879,True,False,True,False,255,330,2229,2229,0.0879,0.001534,0.153459
1776530171.832343,4889,True,False,True,False,255,330,2228,2228,0.0,0.0,-0.153337
1776530171.842648,4899,True,False,True,False,255,331,2228,2228,0.0,0.0,0.0
1776530171.853034,4909,True,False,True,False,255,330,2228,2228,0.0,0.0,0.0
1776530171.863518,4919,True,False,True,False,255,330,2229,2229,0.0879,0.001534,0.153398
1776530171.876520,4929,True,False,True,False,255,330,2228,2228,0.0,0.0,-0.153398
1776530171.883909,4939,True,False,True,False,255,329,2229,2229,0.0879,0.001534,0.153398
1776530171.894373,4948,True,False,True,False,255,329,2228,2228,0.0,0.0,-0.153337
1776530171.904573,4959,True,False,True,False,255,330,2229,2229,0.0879,0.001534,0.153459
1776530171.916524,4969,True,False,True,False,255,329,2228,2228,0.0,0.0,-0.153337
1776530171.925344,4979,True,False,True,False,255,330,2228,2228,0.0,0.0,0.0
1776530171.925344,4989,True,False,True,False,255,330,2228,2228,0.0,0.0,0.0
1776530171.946568,4999,True,False,True,False,255,330,2228,2228,0.0,0.0,0.0
1776530171.955134,5009,True,False,True,False,255,331,2228,2228,0.0,0.0,0.0
1776530171.966482,5019,True,False,True,False,255,330,2228,2228,0.0,0.0,0.0
1776530171.966482,5029,True,False,True,False,255,331,2228,2228,0.0,0.0,0.0
1776530171.987042,5039,True,False,True,False,255,330,2227,2227,-0.0879,-0.001534,-0.153398
1776530171.987042,5049,True,False,True,False,255,330,2228,2228,0.0,0.0,0.153398
1776530171.996682,5059,True,False,True,False,255,330,2228,2228,0.0,0.0,0.0
1776530172.008707,5069,True,False,True,False,255,329,2229,2229,0.0879,0.001534,0.153398
1776530172.017376,5079,True,False,True,False,255,330,2228,2228,0.0,0.0,-0.153398
1776530172.027517,5089,True,False,True,False,255,330,2228,2228,0.0,0.0,0.0
1776530172.038011,5099,True,False,True,False,255,330,2228,2228,0.0,0.0,0.0
1776530172.050866,5109,True,False,True,False,255,331,2228,2228,0.0,0.0,0.0
1776530172.059793,5120,True,False,True,False,255,329,2229,2229,0.0879,0.001534,0.153398
1776530172.076395,5129,True,False,True,False,255,330,2229,2229,0.0879,0.001534,0.0
1776530172.084420,5139,True,False,True,False,255,331,2228,2228,0.0,0.0,-0.153459
1776530172.093231,5149,True,False,True,False,255,330,2228,2228,0.0,0.0,0.0
1776530172.099276,5159,True,False,True,False,255,331,2228,2228,0.0,0.0,0.0
1776530172.109510,5169,True,False,True,False,255,331,2228,2228,0.0,0.0,0.0
1776530172.119700,5179,True,False,True,False,255,331,2228,2228,0.0,0.0,0.0
1776530172.129889,5189,True,False,True,False,255,331,2229,2229,0.0879,0.001534,0.153398
1776530172.140017,5199,True,False,True,False,255,332,2229,2229,0.0879,0.001534,0.0
1776530172.150207,5209,True,False,True,False,255,330,2229,2229,0.0879,0.001534,0.0
1776530172.160622,5219,True,False,True,False,255,329,2229,2229,0.0879,0.001534,0.0
1776530172.170810,5229,True,False,True,False,255,331,2228,2228,0.0,0.0,-0.153459
1776530172.184620,5239,True,False,True,False,255,330,2228,2228,0.0,0.0,0.0
1776530172.191439,5249,True,False,True,False,255,330,2227,2227,-0.0879,-0.001534,-0.153459
1776530172.201548,5259,True,False,True,False,255,330,2228,2228,0.0,0.0,0.153398
1776530172.211998,5269,True,False,True,False,255,330,2228,2228,0.0,0.0,0.0
1776530172.225158,5279,True,False,True,False,255,330,2228,2228,0.0,0.0,0.0
1776530172.232777,5289,True,False,True,False,255,331,2229,2229,0.0879,0.001534,0.153337
1776530172.243907,5299,True,False,True,False,255,330,2228,2228,0.0,0.0,-0.153459
1776530172.254229,5309,True,False,True,False,255,329,2229,2229,0.0879,0.001534,0.153337
1776530172.266055,5319,True,False,True,False,255,330,2228,2228,0.0,0.0,-0.153398
1776530172.271729,5329,True,False,True,False,255,329,2228,2228,0.0,0.0,0.0
1776530172.284811,5339,True,False,True,False,255,331,2229,2229,0.0879,0.001534,0.153398
1776530172.291801,5349,True,False,True,False,255,332,2228,2228,0.0,0.0,-0.153337
1776530172.304204,5359,True,False,True,False,255,329,2228,2228,0.0,0.0,0.0
1776530172.311962,5369,True,False,True,False,255,331,2229,2229,0.0879,0.001534,0.153398
1776530172.327345,5379,True,False,True,False,255,330,2228,2228,0.0,0.0,-0.153398
1776530172.332403,5389,True,False,True,False,255,330,2228,2228,0.0,0.0,0.0
1776530172.342531,5399,True,False,True,False,255,330,2229,2229,0.0879,0.001534,0.153459
1776530172.353701,5409,True,False,True,False,255,331,2228,2228,0.0,0.0,-0.153398
1776530172.363242,5419,True,False,True,False,255,330,2228,2228,0.0,0.0,0.0
1776530172.375408,5429,True,False,True,False,255,331,2228,2228,0.0,0.0,0.0
1776530172.385092,5439,True,False,True,False,255,330,2228,2228,0.0,0.0,0.0
1776530172.393666,5449,True,False,True,False,255,331,2228,2228,0.0,0.0,0.0
1776530172.403932,5459,True,False,True,False,255,330,2228,2228,0.0,0.0,0.0
1776530172.413703,5469,True,False,True,False,255,331,2228,2228,0.0,0.0,0.0
1776530172.424062,5479,True,False,True,False,255,330,2228,2228,0.0,0.0,0.0
1776530172.434480,5489,True,False,True,False,255,331,2228,2228,0.0,0.0,0.0
1776530172.444607,5499,True,False,True,False,255,330,2229,2229,0.0879,0.001534,0.153398
1776530172.454917,5509,True,False,True,False,255,331,2229,2229,0.0879,0.001534,0.0
1776530172.465299,5519,True,False,True,False,255,331,2228,2228,0.0,0.0,-0.153398
1776530172.474467,5529,True,False,True,False,255,331,2228,2228,0.0,0.0,0.0
1776530172.485152,5539,True,False,True,False,255,330,2229,2229,0.0879,0.001534,0.153398
1776530172.495238,5549,True,False,True,False,255,330,2229,2229,0.0879,0.001534,0.0
1776530172.497011,5559,True,False,True,False,255,330,2228,2228,0.0,0.0,-0.153459
1776530172.516050,5569,True,False,True,False,255,331,2229,2229,0.0879,0.001534,0.153398
1776530172.516050,5579,True,False,True,False,255,330,2228,2228,0.0,0.0,-0.153337
1776530172.526363,5588,True,False,True,False,255,328,2229,2229,0.0879,0.001534,0.153398
1776530172.536639,5599,True,False,True,False,255,330,2228,2228,0.0,0.0,-0.153459
1776530172.546852,5609,True,False,True,False,255,330,2228,2228,0.0,0.0,0.0
1776530172.559558,5619,True,False,True,False,255,330,2228,2228,0.0,0.0,0.0
1776530172.576514,5629,True,False,True,False,255,331,2229,2229,0.0879,0.001534,0.153398
1776530172.585068,5639,True,False,True,False,255,331,2228,2228,0.0,0.0,-0.153398
1776530172.587771,5649,True,False,True,False,255,329,2228,2228,0.0,0.0,0.0
1776530172.598329,5659,True,False,True,False,255,330,2229,2229,0.0879,0.001534,0.153398
1776530172.608814,5669,True,False,True,False,255,331,2229,2229,0.0879,0.001534,0.0
1776530172.619393,5679,True,False,True,False,255,331,2228,2228,0.0,0.0,-0.153398
1776530172.634827,5689,True,False,True,False,255,330,2228,2228,0.0,0.0,0.0
1776530172.640653,5699,True,False,True,False,255,331,2227,2227,-0.0879,-0.001534,-0.153398
1776530172.650482,5709,True,False,True,False,255,330,2228,2228,0.0,0.0,0.153459
1776530172.661036,5719,True,False,True,False,255,331,2229,2229,0.0879,0.001534,0.153398
1776530172.671442,5729,True,False,True,False,255,330,2228,2228,0.0,0.0,-0.153398
1776530172.681844,5739,True,False,True,False,255,330,2228,2228,0.0,0.0,0.0
1776530172.692243,5749,True,False,True,False,255,331,2229,2229,0.0879,0.001534,0.153459
1776530172.702670,5758,True,False,True,False,255,330,2228,2228,0.0,0.0,-0.153398
1776530172.712882,5769,True,False,True,False,255,331,2229,2229,0.0879,0.001534,0.153337
1776530172.725246,5779,True,False,True,False,255,329,2228,2228,0.0,0.0,-0.153398
1776530172.733268,5789,True,False,True,False,255,330,2228,2228,0.0,0.0,0.0
1776530172.743436,5799,True,False,True,False,255,330,2228,2228,0.0,0.0,0.0
1776530172.753598,5809,True,False,True,False,255,330,2228,2228,0.0,0.0,0.0
1776530172.764059,5819,True,False,True,False,255,329,2228,2228,0.0,0.0,0.0
1776530172.774113,5829,True,False,True,False,255,332,2228,2228,0.0,0.0,0.0
1776530172.785134,5839,True,False,True,False,255,330,2228,2228,0.0,0.0,0.0
1776530172.793982,5849,True,False,True,False,255,331,2228,2228,0.0,0.0,0.0
1776530172.805759,5859,True,False,True,False,255,329,2228,2228,0.0,0.0,0.0
1776530172.815437,5869,True,False,True,False,255,329,2229,2229,0.0879,0.001534,0.153398
1776530172.815437,5879,True,False,True,False,255,331,2228,2228,0.0,0.0,-0.153398
1776530172.835436,5889,True,False,True,False,255,331,2228,2228,0.0,0.0,0.0
1776530172.837629,5899,True,False,True,False,255,330,2229,2229,0.0879,0.001534,0.153398
1776530172.845850,5909,True,False,True,False,255,332,2229,2229,0.0879,0.001534,0.0
1776530172.863596,5919,True,False,True,False,255,330,2228,2228,0.0,0.0,-0.153459
1776530172.868857,5928,True,False,True,False,255,332,2228,2228,0.0,0.0,0.0
1776530172.877064,5939,True,False,True,False,255,331,2228,2228,0.0,0.0,0.0
1776530172.887375,5949,True,False,True,False,255,330,2229,2229,0.0879,0.001534,0.153337
1776530172.897575,5959,True,False,True,False,255,331,2229,2229,0.0879,0.001534,0.0
1776530172.908195,5969,True,False,True,False,255,331,2229,2229,0.0879,0.001534,0.0
1776530172.918553,5979,True,False,True,False,255,331,2228,2228,0.0,0.0,-0.153337
1776530172.929176,5989,True,False,True,False,255,330,2228,2228,0.0,0.0,0.0
1776530172.939517,5999,True,False,True,False,255,331,2228,2228,0.0,0.0,0.0
1776530172.949976,6009,True,False,True,False,255,330,2228,2228,0.0,0.0,0.0
1776530172.960153,6019,True,False,True,False,255,330,2228,2228,0.0,0.0,0.0
1776530172.970509,6029,True,False,True,False,255,330,2229,2229,0.0879,0.001534,0.153398
1776530172.985513,6039,True,False,True,False,255,331,2228,2228,0.0,0.0,-0.153398
1776530172.990916,6049,True,False,True,False,255,330,2228,2228,0.0,0.0,0.0
1776530173.001358,6059,True,False,True,False,255,331,2229,2229,0.0879,0.001534,0.153337
1776530173.011519,6069,True,False,True,False,255,331,2229,2229,0.0879,0.001534,0.0
1776530173.021847,6079,True,False,True,False,255,330,2228,2228,0.0,0.0,-0.153459
1776530173.032056,6089,True,False,True,False,255,331,2228,2228,0.0,0.0,0.0
1776530173.042253,6099,True,False,True,False,255,331,2229,2229,0.0879,0.001534,0.153337
1776530173.052649,6109,True,False,True,False,255,330,2228,2228,0.0,0.0,-0.153459
1776530173.063485,6119,True,False,True,False,255,330,2229,2229,0.0879,0.001534,0.153337
1776530173.073256,6129,True,False,True,False,255,330,2229,2229,0.0879,0.001534,0.0
1776530173.083513,6139,True,False,True,False,255,330,2228,2228,0.0,0.0,-0.153337
1776530173.093879,6149,True,False,True,False,255,331,2228,2228,0.0,0.0,0.0
1776530173.104261,6159,True,False,True,False,255,329,2228,2228,0.0,0.0,0.0
1776530173.104261,6169,True,False,True,False,255,330,2228,2228,0.0,0.0,0.0
1776530173.124670,6179,True,False,True,False,255,329,2228,2228,0.0,0.0,0.0
1776530173.124670,6189,True,False,True,False,255,331,2229,2229,0.0879,0.001534,0.153398
1776530173.145240,6199,True,False,True,False,255,329,2228,2228,0.0,0.0,-0.153337
1776530173.148024,6209,True,False,True,False,255,330,2228,2228,0.0,0.0,0.0
1776530173.155588,6219,True,False,True,False,255,330,2228,2228,0.0,0.0,0.0
1776530173.166199,6228,True,False,True,False,255,330,2228,2228,0.0,0.0,0.0
1776530173.176647,6239,True,False,True,False,255,330,2228,2228,0.0,0.0,0.0
1776530173.186912,6249,True,False,True,False,255,330,2228,2228,0.0,0.0,0.0
1776530173.198855,6259,True,False,True,False,255,331,2229,2229,0.0879,0.001534,0.153398
1776530173.207761,6269,True,False,True,False,255,331,2228,2228,0.0,0.0,-0.153459
1776530173.223833,6279,True,False,True,False,255,330,2229,2229,0.0879,0.001534,0.153337
1776530173.228830,6289,True,False,True,False,255,330,2228,2228,0.0,0.0,-0.153459
1776530173.240133,6299,True,False,True,False,255,330,2228,2228,0.0,0.0,0.0
1776530173.249739,6309,True,False,True,False,255,331,2228,2228,0.0,0.0,0.0
1776530173.259900,6319,True,False,True,False,255,330,2228,2228,0.0,0.0,0.0
1776530173.270287,6329,True,False,True,False,255,331,2227,2227,-0.0879,-0.001534,-0.153398
1776530173.281317,6339,True,False,True,False,255,329,2228,2228,0.0,0.0,0.153398
1776530173.291075,6349,True,False,True,False,255,330,2228,2228,0.0,0.0,0.0
1776530173.306358,6359,True,False,True,False,255,330,2228,2228,0.0,0.0,0.0
1776530173.314367,6369,True,False,True,False,255,329,2228,2228,0.0,0.0,0.0
1776530173.322416,6379,True,False,True,False,255,330,2228,2228,0.0,0.0,0.0
1776530173.333779,6389,True,False,True,False,255,331,2228,2228,0.0,0.0,0.0
1776530173.333779,6398,True,False,True,False,255,331,2228,2228,0.0,0.0,0.0
1776530173.354269,6409,True,False,True,False,255,331,2228,2228,0.0,0.0,0.0
1776530173.354269,6419,True,False,True,False,255,330,2229,2229,0.0879,0.001534,0.153398
1776530173.375520,6429,True,False,True,False,255,330,2228,2228,0.0,0.0,-0.153459
1776530173.383577,6439,True,False,True,False,255,330,2229,2229,0.0879,0.001534,0.153337
1776530173.395505,6449,True,False,True,False,255,329,2228,2228,0.0,0.0,-0.153398
1776530173.403535,6459,True,False,True,False,255,330,2228,2228,0.0,0.0,0.0
1776530173.405540,6469,True,False,True,False,255,329,2228,2228,0.0,0.0,0.0
1776530173.415654,6479,True,False,True,False,255,331,2228,2228,0.0,0.0,0.0
1776530173.426235,6489,True,False,True,False,255,330,2229,2229,0.0879,0.001534,0.153398
1776530173.436679,6499,True,False,True,False,255,330,2228,2228,0.0,0.0,-0.153459
1776530173.449203,6509,True,False,True,False,255,330,2228,2228,0.0,0.0,0.0
1776530173.457341,6519,True,False,True,False,255,329,2228,2228,0.0,0.0,0.0
1776530173.467604,6529,True,False,True,False,255,330,2228,2228,0.0,0.0,0.0
1776530173.477780,6539,True,False,True,False,255,329,2228,2228,0.0,0.0,0.0
1776530173.488067,6549,True,False,True,False,255,330,2228,2228,0.0,0.0,0.0
1776530173.498674,6559,True,False,True,False,255,330,2228,2228,0.0,0.0,0.0
1776530173.509207,6569,True,False,True,False,255,330,2229,2229,0.0879,0.001534,0.153398
1776530173.519437,6579,True,False,True,False,255,331,2228,2228,0.0,0.0,-0.153459
1776530173.529683,6589,True,False,True,False,255,330,2228,2228,0.0,0.0,0.0
1776530173.539876,6599,True,False,True,False,255,331,2228,2228,0.0,0.0,0.0
1776530173.550081,6609,True,False,True,False,255,330,2228,2228,0.0,0.0,0.0
1776530173.560360,6619,True,False,True,False,255,330,2228,2228,0.0,0.0,0.0
1776530173.570529,6629,True,False,True,False,255,331,2228,2228,0.0,0.0,0.0
1776530173.580775,6639,True,False,True,False,255,330,2228,2228,0.0,0.0,0.0
1776530173.591263,6649,True,False,True,False,255,330,2228,2228,0.0,0.0,0.0
1776530173.601692,6659,True,False,True,False,255,330,2228,2228,0.0,0.0,0.0
1776530173.611929,6669,True,False,True,False,255,331,2228,2228,0.0,0.0,0.0
1776530173.625153,6679,True,False,True,False,255,331,2228,2228,0.0,0.0,0.0
1776530173.632680,6689,True,False,True,False,255,331,2228,2228,0.0,0.0,0.0
1776530173.640880,6699,True,False,True,False,255,329,2228,2228,0.0,0.0,0.0
1776530173.653691,6709,True,False,True,False,255,329,2228,2228,0.0,0.0,0.0
1776530173.653691,6719,True,False,True,False,255,328,2228,2228,0.0,0.0,0.0
1776530173.674394,6729,True,False,True,False,255,329,2228,2228,0.0,0.0,0.0
1776530173.674394,6738,True,False,True,False,255,330,2228,2228,0.0,0.0,0.0
1776530173.695281,6749,True,False,True,False,255,330,2229,2229,0.0879,0.001534,0.153398
1776530173.695281,6759,True,False,True,False,255,331,2228,2228,0.0,0.0,-0.153398
1776530173.705852,6769,True,False,True,False,255,330,2228,2228,0.0,0.0,0.0
1776530173.716252,6779,True,False,True,False,255,330,2229,2229,0.0879,0.001534,0.153398
1776530173.726853,6789,True,False,True,False,255,331,2228,2228,0.0,0.0,-0.153459
1776530173.737233,6799,True,False,True,False,255,330,2228,2228,0.0,0.0,0.0
