host_timestamp_s,time_ms,connected,magnet_detected,magnet_too_weak,magnet_too_strong,agc,magnitude,raw_count,unwrapped_count,theta_deg,theta_rad,omega_rad_s
1776529867.076699,58599,True,False,True,False,255,332,2223,2223,-0.0879,-0.001534,-0.153398
1776529867.088773,58609,True,False,True,False,255,332,2224,2224,0.0,0.0,0.153459
1776529867.097152,58619,True,False,True,False,255,329,2224,2224,0.0,0.0,0.0
1776529867.107283,58629,True,False,True,False,255,330,2224,2224,0.0,0.0,0.0
1776529867.117795,58639,True,False,True,False,255,334,2224,2224,0.0,0.0,0.0
1776529867.117795,58649,True,False,True,False,255,331,2224,2224,0.0,0.0,0.0
1776529867.138472,58659,True,False,True,False,255,333,2225,2225,0.0879,0.001534,0.153398
1776529867.138472,58669,True,False,True,False,255,331,2224,2224,0.0,0.0,-0.153398
1776529867.158996,58679,True,False,True,False,255,332,2225,2225,0.0879,0.001534,0.153398
1776529867.158996,58689,True,False,True,False,255,332,2224,2224,0.0,0.0,-0.153398
1776529867.179558,58699,True,False,True,False,255,332,2223,2223,-0.0879,-0.001534,-0.153398
1776529867.188807,58708,True,False,True,False,255,332,2224,2224,0.0,0.0,0.153337
1776529867.200210,58719,True,False,True,False,255,332,2224,2224,0.0,0.0,0.0
1776529867.204901,58729,True,False,True,False,255,332,2224,2224,0.0,0.0,0.0
1776529867.210579,58739,True,False,True,False,255,332,2224,2224,0.0,0.0,0.0
1776529867.222973,58749,True,False,True,False,255,332,2225,2225,0.0879,0.001534,0.153459
1776529867.236308,58759,True,False,True,False,255,331,2225,2225,0.0879,0.001534,0.0
1776529867.241391,58769,True,False,True,False,255,330,2224,2224,0.0,0.0,-0.153398
1776529867.257946,58779,True,False,True,False,255,332,2224,2224,0.0,0.0,0.0
1776529867.263434,58789,True,False,True,False,255,331,2224,2224,0.0,0.0,0.0
1776529867.276993,58799,True,False,True,False,255,330,2224,2224,0.0,0.0,0.0
1776529867.282843,58809,True,False,True,False,255,331,2225,2225,0.0879,0.001534,0.153337
1776529867.293084,58819,True,False,True,False,255,332,2224,2224,0.0,0.0,-0.153459
1776529867.307414,58829,True,False,True,False,255,333,2224,2224,0.0,0.0,0.0
1776529867.319332,58839,True,False,True,False,255,333,2224,2224,0.0,0.0,0.0
1776529867.323358,58849,True,False,True,False,255,331,2224,2224,0.0,0.0,0.0
1776529867.333872,58859,True,False,True,False,255,331,2224,2224,0.0,0.0,0.0
1776529867.347067,58869,True,False,True,False,255,331,2224,2224,0.0,0.0,0.0
1776529867.354324,58878,True,False,True,False,255,332,2224,2224,0.0,0.0,0.0
1776529867.364796,58889,True,False,True,False,255,331,2224,2224,0.0,0.0,0.0
1776529867.377155,58899,True,False,True,False,255,331,2224,2224,0.0,0.0,0.0
1776529867.386717,58909,True,False,True,False,255,331,2224,2224,0.0,0.0,0.0
1776529867.395472,58919,True,False,True,False,255,330,2223,2223,-0.0879,-0.001534,-0.153337
1776529867.408033,58929,True,False,True,False,255,332,2224,2224,0.0,0.0,0.153459
1776529867.417335,58939,True,False,True,False,255,332,2224,2224,0.0,0.0,0.0
1776529867.427282,58949,True,False,True,False,255,332,2224,2224,0.0,0.0,0.0
1776529867.437701,58959,True,False,True,False,255,331,2224,2224,0.0,0.0,0.0
1776529867.446694,58969,True,False,True,False,255,332,2224,2224,0.0,0.0,0.0
1776529867.457173,58979,True,False,True,False,255,333,2224,2224,0.0,0.0,0.0
1776529867.467045,58989,True,False,True,False,255,332,2224,2224,0.0,0.0,0.0
1776529867.478806,58999,True,False,True,False,255,332,2224,2224,0.0,0.0,0.0
1776529867.488089,59009,True,False,True,False,255,332,2224,2224,0.0,0.0,0.0
1776529867.499658,59019,True,False,True,False,255,332,2224,2224,0.0,0.0,0.0
1776529867.508056,59029,True,False,True,False,255,332,2224,2224,0.0,0.0,0.0
1776529867.518084,59039,True,False,True,False,255,331,2225,2225,0.0879,0.001534,0.153459
1776529867.528549,59049,True,False,True,False,255,332,2224,2224,0.0,0.0,-0.153337
1776529867.528549,59059,True,False,True,False,255,331,2224,2224,0.0,0.0,0.0
1776529867.538975,59069,True,False,True,False,255,332,2225,2225,0.0879,0.001534,0.153398
1776529867.549189,59079,True,False,True,False,255,331,2224,2224,0.0,0.0,-0.153337
1776529867.559615,59089,True,False,True,False,255,332,2224,2224,0.0,0.0,0.0
1776529867.577606,59099,True,False,True,False,255,331,2224,2224,0.0,0.0,0.0
1776529867.580056,59109,True,False,True,False,255,332,2225,2225,0.0879,0.001534,0.153398
1776529867.595457,59119,True,False,True,False,255,331,2224,2224,0.0,0.0,-0.153337
1776529867.601186,59129,True,False,True,False,255,332,2224,2224,0.0,0.0,0.0
1776529867.612690,59139,True,False,True,False,255,331,2225,2225,0.0879,0.001534,0.153398
1776529867.623246,59149,True,False,True,False,255,332,2224,2224,0.0,0.0,-0.153398
1776529867.632330,59159,True,False,True,False,255,332,2224,2224,0.0,0.0,0.0
1776529867.646522,59169,True,False,True,False,255,333,2224,2224,0.0,0.0,0.0
1776529867.659144,59179,True,False,True,False,255,331,2224,2224,0.0,0.0,0.0
1776529867.665200,59189,True,False,True,False,255,332,2224,2224,0.0,0.0,0.0
1776529867.677765,59199,True,False,True,False,255,332,2224,2224,0.0,0.0,0.0
1776529867.684150,59209,True,False,True,False,255,331,2224,2224,0.0,0.0,0.0
1776529867.694453,59218,True,False,True,False,255,332,2224,2224,0.0,0.0,0.0
1776529867.704520,59229,True,False,True,False,255,330,2225,2225,0.0879,0.001534,0.153337
1776529867.714870,59239,True,False,True,False,255,332,2224,2224,0.0,0.0,-0.153459
1776529867.725299,59249,True,False,True,False,255,332,2224,2224,0.0,0.0,0.0
1776529867.734817,59259,True,False,True,False,255,332,2224,2224,0.0,0.0,0.0
1776529867.745240,59269,True,False,True,False,255,332,2224,2224,0.0,0.0,0.0
1776529867.757824,59279,True,False,True,False,255,332,2225,2225,0.0879,0.001534,0.153398
1776529867.766185,59289,True,False,True,False,255,331,2225,2225,0.0879,0.001534,0.0
1776529867.778162,59299,True,False,True,False,255,332,2224,2224,0.0,0.0,-0.153459
1776529867.786751,59309,True,False,True,False,255,332,2225,2225,0.0879,0.001534,0.153398
1776529867.798755,59319,True,False,True,False,255,331,2224,2224,0.0,0.0,-0.153337
1776529867.806975,59329,True,False,True,False,255,331,2224,2224,0.0,0.0,0.0
1776529867.817092,59339,True,False,True,False,255,332,2224,2224,0.0,0.0,0.0
1776529867.827539,59348,True,False,True,False,255,330,2224,2224,0.0,0.0,0.0
1776529867.839620,59359,True,False,True,False,255,332,2224,2224,0.0,0.0,0.0
1776529867.847768,59369,True,False,True,False,255,331,2224,2224,0.0,0.0,0.0
1776529867.854748,59379,True,False,True,False,255,332,2225,2225,0.0879,0.001534,0.153459
1776529867.868847,59389,True,False,True,False,255,332,2224,2224,0.0,0.0,-0.153398
1776529867.876155,59399,True,False,True,False,255,331,2224,2224,0.0,0.0,0.0
1776529867.879393,59409,True,False,True,False,255,331,2224,2224,0.0,0.0,0.0
1776529867.889516,59419,True,False,True,False,255,331,2224,2224,0.0,0.0,0.0
1776529867.899934,59429,True,False,True,False,255,332,2224,2224,0.0,0.0,0.0
1776529867.913654,59439,True,False,True,False,255,332,2224,2224,0.0,0.0,0.0
1776529867.929300,59449,True,False,True,False,255,331,2224,2224,0.0,0.0,0.0
1776529867.938170,59459,True,False,True,False,255,332,2224,2224,0.0,0.0,0.0
1776529867.945820,59469,True,False,True,False,255,332,2225,2225,0.0879,0.001534,0.153337
1776529867.954594,59479,True,False,True,False,255,332,2225,2225,0.0879,0.001534,0.0
1776529867.967082,59489,True,False,True,False,255,331,2224,2224,0.0,0.0,-0.153398
1776529867.979191,59499,True,False,True,False,255,332,2224,2224,0.0,0.0,0.0
1776529867.987308,59509,True,False,True,False,255,332,2224,2224,0.0,0.0,0.0
1776529867.996931,59520,True,False,True,False,255,333,2225,2225,0.0879,0.001534,0.153398
1776529868.001659,59529,True,False,True,False,255,331,2225,2225,0.0879,0.001534,0.0
1776529868.011105,59539,True,False,True,False,255,331,2224,2224,0.0,0.0,-0.153459
1776529868.021401,59549,True,False,True,False,255,332,2224,2224,0.0,0.0,0.0
1776529868.034954,59559,True,False,True,False,255,331,2224,2224,0.0,0.0,0.0
1776529868.042366,59569,True,False,True,False,255,332,2225,2225,0.0879,0.001534,0.153337
1776529868.057341,59579,True,False,True,False,255,332,2224,2224,0.0,0.0,-0.153398
1776529868.063188,59589,True,False,True,False,255,332,2224,2224,0.0,0.0,0.0
1776529868.075792,59599,True,False,True,False,255,332,2224,2224,0.0,0.0,0.0
1776529868.083704,59609,True,False,True,False,255,332,2224,2224,0.0,0.0,0.0
1776529868.093879,59619,True,False,True,False,255,333,2224,2224,0.0,0.0,0.0
1776529868.106059,59629,True,False,True,False,255,332,2224,2224,0.0,0.0,0.0
1776529868.114127,59639,True,False,True,False,255,331,2225,2225,0.0879,0.001534,0.153459
1776529868.126564,59649,True,False,True,False,255,332,2224,2224,0.0,0.0,-0.153337
1776529868.134368,59659,True,False,True,False,255,332,2224,2224,0.0,0.0,0.0
1776529868.144614,59669,True,False,True,False,255,331,2224,2224,0.0,0.0,0.0
1776529868.157823,59679,True,False,True,False,255,332,2225,2225,0.0879,0.001534,0.153398
1776529868.167541,59688,True,False,True,False,255,331,2225,2225,0.0879,0.001534,0.0
1776529868.179210,59699,True,False,True,False,255,332,2225,2225,0.0879,0.001534,0.0
1776529868.184250,59709,True,False,True,False,255,332,2224,2224,0.0,0.0,-0.153398
1776529868.195443,59719,True,False,True,False,255,332,2224,2224,0.0,0.0,0.0
1776529868.207004,59729,True,False,True,False,255,330,2224,2224,0.0,0.0,0.0
1776529868.215056,59739,True,False,True,False,255,329,2225,2225,0.0879,0.001534,0.153337
1776529868.227198,59749,True,False,True,False,255,332,2224,2224,0.0,0.0,-0.153398
1776529868.235464,59759,True,False,True,False,255,332,2224,2224,0.0,0.0,0.0
1776529868.245608,59769,True,False,True,False,255,331,2225,2225,0.0879,0.001534,0.153459
1776529868.256527,59779,True,False,True,False,255,332,2224,2224,0.0,0.0,-0.153398
1776529868.265229,59789,True,False,True,False,255,331,2224,2224,0.0,0.0,0.0
1776529868.275677,59799,True,False,True,False,255,332,2224,2224,0.0,0.0,0.0
1776529868.286552,59809,True,False,True,False,255,330,2224,2224,0.0,0.0,0.0
1776529868.296802,59819,True,False,True,False,255,332,2225,2225,0.0879,0.001534,0.153521
1776529868.306362,59829,True,False,True,False,255,332,2224,2224,0.0,0.0,-0.153337
1776529868.318975,59839,True,False,True,False,255,331,2224,2224,0.0,0.0,0.0
1776529868.326696,59849,True,False,True,False,255,332,2224,2224,0.0,0.0,0.0
1776529868.337226,59858,True,False,True,False,255,333,2224,2224,0.0,0.0,0.0
1776529868.347538,59869,True,False,True,False,255,332,2224,2224,0.0,0.0,0.0
1776529868.347538,59879,True,False,True,False,255,332,2224,2224,0.0,0.0,0.0
1776529868.368000,59889,True,False,True,False,255,332,2224,2224,0.0,0.0,0.0
1776529868.368000,59899,True,False,True,False,255,332,2224,2224,0.0,0.0,0.0
1776529868.388597,59909,True,False,True,False,255,332,2224,2224,0.0,0.0,0.0
1776529868.395646,59919,True,False,True,False,255,331,2224,2224,0.0,0.0,0.0
1776529868.408938,59929,True,False,True,False,255,332,2224,2224,0.0,0.0,0.0
1776529868.408938,59939,True,False,True,False,255,331,2224,2224,0.0,0.0,0.0
1776529868.419225,59949,True,False,True,False,255,332,2224,2224,0.0,0.0,0.0
1776529868.429407,59959,True,False,True,False,255,332,2224,2224,0.0,0.0,0.0
1776529868.439808,59969,True,False,True,False,255,331,2224,2224,0.0,0.0,0.0
1776529868.456394,59979,True,False,True,False,255,333,2225,2225,0.0879,0.001534,0.153398
1776529868.460497,59988,True,False,True,False,255,332,2224,2224,0.0,0.0,-0.153398
1776529868.477563,59999,True,False,True,False,255,332,2224,2224,0.0,0.0,0.0
1776529868.482440,60009,True,False,True,False,255,332,2224,2224,0.0,0.0,0.0
1776529868.499151,60019,True,False,True,False,255,332,2224,2224,0.0,0.0,0.0
1776529868.508140,60029,True,False,True,False,255,331,2224,2224,0.0,0.0,0.0
1776529868.510620,60039,True,False,True,False,255,331,2224,2224,0.0,0.0,0.0
1776529868.528100,60049,True,False,True,False,255,332,2224,2224,0.0,0.0,0.0
1776529868.530114,60059,True,False,True,False,255,332,2225,2225,0.0879,0.001534,0.153398
1776529868.538705,60069,True,False,True,False,255,332,2225,2225,0.0879,0.001534,0.0
1776529868.549026,60079,True,False,True,False,255,331,2225,2225,0.0879,0.001534,0.0
1776529868.559282,60089,True,False,True,False,255,332,2224,2224,0.0,0.0,-0.153398
1776529868.576507,60099,True,False,True,False,255,333,2224,2224,0.0,0.0,0.0
1776529868.580038,60109,True,False,True,False,255,332,2224,2224,0.0,0.0,0.0
1776529868.590205,60119,True,False,True,False,255,330,2225,2225,0.0879,0.001534,0.153337
1776529868.602927,60129,True,False,True,False,255,331,2224,2224,0.0,0.0,-0.153398
1776529868.610792,60139,True,False,True,False,255,332,2224,2224,0.0,0.0,0.0
1776529868.625699,60149,True,False,True,False,255,331,2224,2224,0.0,0.0,0.0
1776529868.631226,60158,True,False,True,False,255,332,2224,2224,0.0,0.0,0.0
1776529868.644179,60169,True,False,True,False,255,332,2224,2224,0.0,0.0,0.0
1776529868.651757,60179,True,False,True,False,255,332,2224,2224,0.0,0.0,0.0
1776529868.662153,60189,True,False,True,False,255,331,2224,2224,0.0,0.0,0.0
1776529868.672744,60199,True,False,True,False,255,332,2224,2224,0.0,0.0,0.0
1776529868.682913,60209,True,False,True,False,255,333,2224,2224,0.0,0.0,0.0
1776529868.696106,60219,True,False,True,False,255,332,2225,2225,0.0879,0.001534,0.153398
1776529868.705157,60229,True,False,True,False,255,332,2225,2225,0.0879,0.001534,0.0
1776529868.714015,60239,True,False,True,False,255,332,2224,2224,0.0,0.0,-0.153337
1776529868.724195,60249,True,False,True,False,255,331,2225,2225,0.0879,0.001534,0.153459
1776529868.735564,60259,True,False,True,False,255,330,2224,2224,0.0,0.0,-0.153398
1776529868.744818,60269,True,False,True,False,255,332,2224,2224,0.0,0.0,0.0
1776529868.757340,60279,True,False,True,False,255,332,2224,2224,0.0,0.0,0.0
1776529868.765354,60289,True,False,True,False,255,331,2225,2225,0.0879,0.001534,0.153398
1776529868.777656,60299,True,False,True,False,255,332,2224,2224,0.0,0.0,-0.153337
1776529868.786194,60309,True,False,True,False,255,333,2224,2224,0.0,0.0,0.0
1776529868.796454,60319,True,False,True,False,255,332,2224,2224,0.0,0.0,0.0
1776529868.806697,60328,True,False,True,False,255,331,2224,2224,0.0,0.0,0.0
1776529868.817218,60339,True,False,True,False,255,332,2224,2224,0.0,0.0,0.0
1776529868.823249,60349,True,False,True,False,255,332,2224,2224,0.0,0.0,0.0
1776529868.837593,60359,True,False,True,False,255,332,2222,2222,-0.1758,-0.003068,-0.306674
1776529868.846148,60369,True,False,True,False,255,332,2220,2220,-0.3516,-0.006136,-0.306919
1776529868.848688,60379,True,False,True,False,255,332,2222,2222,-0.1758,-0.003068,0.306796
1776529868.857981,60389,True,False,True,False,255,334,2221,2221,-0.2637,-0.004602,-0.153398
1776529868.874925,60399,True,False,True,False,255,336,2223,2223,-0.0879,-0.001534,0.306796
1776529868.880196,60409,True,False,True,False,255,337,2224,2224,0.0,0.0,0.153398
1776529868.889006,60419,True,False,True,False,255,338,2225,2225,0.0879,0.001534,0.153337
1776529868.907710,60429,True,False,True,False,255,340,2225,2225,0.0879,0.001534,0.0
1776529868.909464,60439,True,False,True,False,255,340,2226,2226,0.1758,0.003068,0.153337
1776529868.919953,60449,True,False,True,False,255,343,2227,2227,0.2637,0.004602,0.153398
1776529868.930374,60459,True,False,True,False,255,343,2229,2229,0.4395,0.00767,0.306796
1776529868.940898,60469,True,False,True,False,255,343,2231,2231,0.6152,0.010738,0.306796
1776529868.957757,60479,True,False,True,False,255,343,2234,2234,0.8789,0.01534,0.460378
1776529868.966043,60489,True,False,True,False,255,343,2236,2236,1.0547,0.018408,0.306673
1776529868.977386,60499,True,False,True,False,255,344,2238,2238,1.2305,0.021476,0.306919
1776529868.982187,60509,True,False,True,False,255,344,2242,2242,1.582,0.027612,0.613592
1776529868.993667,60519,True,False,True,False,255,345,2245,2245,1.8457,0.032214,0.46001
1776529869.002567,60529,True,False,True,False,255,345,2247,2247,2.0215,0.035282,0.306796
1776529869.013691,60539,True,False,True,False,255,345,2251,2251,2.373,0.041417,0.613838
1776529869.026811,60549,True,False,True,False,255,346,2254,2254,2.6367,0.046019,0.460194
1776529869.035827,60559,True,False,True,False,255,346,2258,2258,2.9883,0.052155,0.613593
1776529869.041721,60569,True,False,True,False,255,345,2262,2262,3.3398,0.058291,0.613592
1776529869.051126,60579,True,False,True,False,255,346,2266,2266,3.6914,0.064427,0.613593
1776529869.061368,60589,True,False,True,False,255,346,2270,2270,4.043,0.070563,0.613592
1776529869.071867,60599,True,False,True,False,255,345,2275,2275,4.4824,0.078233,0.766991
1776529869.082426,60609,True,False,True,False,255,345,2280,2280,4.9219,0.085903,0.766684
1776529869.095659,60619,True,False,True,False,255,344,2285,2285,5.3613,0.093573,0.767297
1776529869.101693,60628,True,False,True,False,255,343,2291,2291,5.8887,0.102777,0.920388
1776529869.112297,60639,True,False,True,False,255,342,2295,2295,6.2402,0.108913,0.613347
1776529869.124428,60649,True,False,True,False,255,340,2300,2300,6.6797,0.116583,0.767297
1776529869.132905,60659,True,False,True,False,255,341,2307,2307,7.2949,0.12732,1.073787
1776529869.142987,60669,True,False,True,False,255,339,2312,2312,7.7344,0.13499,0.766991
1776529869.157846,60679,True,False,True,False,255,339,2319,2319,8.3496,0.145728,1.073787
1776529869.163362,60689,True,False,True,False,255,337,2325,2325,8.877,0.154932,0.920388
1776529869.173522,60699,True,False,True,False,255,335,2331,2331,9.4043,0.164136,0.920388
1776529869.186964,60709,True,False,True,False,255,335,2338,2338,10.0195,0.174874,1.073357
1776529869.194907,60719,True,False,True,False,255,331,2345,2345,10.6348,0.185612,1.074216
1776529869.204182,60729,True,False,True,False,255,328,2352,2352,11.25,0.19635,1.073787
1776529869.214304,60739,True,False,True,False,255,324,2359,2359,11.8652,0.207087,1.073357
1776529869.226044,60749,True,False,True,False,255,321,2364,2364,12.3047,0.214757,0.766991
1776529869.235851,60759,True,False,True,False,255,316,2371,2371,12.9199,0.225495,1.074216
1776529869.235851,60769,True,False,True,False,255,314,2380,2380,13.7109,0.239301,1.380582
1776529869.256448,60779,True,False,True,False,255,313,2388,2388,14.4141,0.251573,1.227184
1776529869.256448,60789,True,False,True,False,255,311,2397,2397,15.2051,0.265379,1.380032
1776529869.277255,60800,True,False,True,False,255,310,2405,2405,15.9082,0.277651,1.227185
1776529869.281242,60809,True,False,True,False,255,306,2413,2413,16.6113,0.289922,1.227185
1776529869.297662,60819,True,False,True,False,255,305,2422,2422,17.4023,0.303728,1.381133
1776529869.297662,60829,True,False,True,False,255,303,2428,2428,17.9297,0.312932,0.920391
1776529869.318048,60839,True,False,True,False,255,300,2435,2435,18.5449,0.32367,1.073787
1776529869.318743,60849,True,False,True,False,255,297,2440,2440,18.9844,0.33134,0.76699
1776529869.328837,60859,True,False,True,False,255,297,2446,2446,19.5117,0.340544,0.92002
1776529869.338305,60869,True,False,True,False,255,297,2451,2451,19.9512,0.348214,0.767297
1776529869.355500,60879,True,False,True,False,255,298,2459,2459,20.6543,0.360486,1.227185
1776529869.359276,60889,True,False,True,False,255,301,2465,2465,21.1816,0.369689,0.920388
1776529869.369757,60899,True,False,True,False,255,303,2474,2474,21.9727,0.383495,1.380584
1776529869.381509,60909,True,False,True,False,255,305,2480,2480,22.5,0.392699,0.920388
1776529869.396004,60919,True,False,True,False,255,306,2486,2486,23.0273,0.401903,0.920388
1776529869.400035,60929,True,False,True,False,255,306,2491,2491,23.4668,0.409573,0.766683
1776529869.410410,60939,True,False,True,False,255,308,2495,2495,23.8184,0.415709,0.61384
1776529869.424025,60949,True,False,True,False,255,308,2500,2500,24.2578,0.423379,0.76699
1776529869.431003,60959,True,False,True,False,255,308,2507,2507,24.873,0.434117,1.073787
1776529869.441435,60969,True,False,True,False,255,310,2514,2514,25.4883,0.444854,1.073357
1776529869.451657,60979,True,False,True,False,255,309,2521,2521,26.1035,0.455592,1.074216
1776529869.462034,60989,True,False,True,False,255,310,2529,2529,26.8066,0.467864,1.226694
1776529869.473667,60999,True,False,True,False,255,308,2537,2537,27.5098,0.480136,1.227676
1776529869.482678,61009,True,False,True,False,255,306,2545,2545,28.2129,0.492408,1.227185
1776529869.493048,61019,True,False,True,False,255,304,2554,2554,29.0039,0.506214,1.380029
1776529869.503064,61029,True,False,True,False,255,301,2561,2561,29.6191,0.516952,1.074219
1776529869.513501,61039,True,False,True,False,255,300,2569,2569,30.3223,0.529223,1.226691
1776529869.523925,61049,True,False,True,False,255,297,2576,2576,30.9375,0.539961,1.074219
1776529869.534528,61059,True,False,True,False,255,298,2585,2585,31.7285,0.553767,1.380029
1776529869.545697,61069,True,False,True,False,255,296,2591,2591,32.2559,0.562971,0.920753
1776529869.556244,61079,True,False,True,False,255,296,2598,2598,32.8711,0.573709,1.07379
1776529869.568025,61089,True,False,True,False,255,298,2604,2604,33.3984,0.582913,0.920023
1776529869.575577,61099,True,False,True,False,255,298,2611,2611,34.0137,0.593651,1.073784
1776529869.585135,61109,True,False,True,False,255,297,2618,2618,34.6289,0.604388,1.07379
1776529869.595257,61119,True,False,True,False,255,297,2624,2624,35.1562,0.613592,0.920753
1776529869.595257,61129,True,False,True,False,255,296,2632,2632,35.8594,0.625864,1.227188
1776529869.616335,61139,True,False,True,False,255,293,2640,2640,36.5625,0.638136,1.226691
1776529869.616335,61149,True,False,True,False,255,291,2649,2649,37.3535,0.651942,1.381133
1776529869.637279,61159,True,False,True,False,255,288,2658,2658,38.1445,0.665748,1.380587
1776529869.637279,61169,True,False,True,False,255,286,2668,2668,39.0234,0.681087,1.533979
1776529869.647423,61179,True,False,True,False,255,281,2677,2677,39.8145,0.694893,1.380581
1776529869.657870,61189,True,False,True,False,255,278,2686,2686,40.6055,0.708699,1.380587
1776529869.668422,61199,True,False,True,False,255,273,2695,2695,41.3965,0.722505,1.380029
1776529869.686077,61209,True,False,True,False,255,269,2702,2702,42.0117,0.733243,1.074213
1776529869.695130,61219,True,False,True,False,255,263,2710,2710,42.7148,0.745515,1.227188
1776529869.699234,61229,True,False,True,False,255,257,2709,2709,42.627,0.743981,-0.153399
1776529869.709602,61239,True,False,True,False,255,251,2705,2705,42.2754,0.737845,-0.613594
1776529869.726469,61249,True,False,True,False,255,247,2706,2706,42.3633,0.739379,0.153399
1776529869.736541,61259,True,False,True,False,255,243,2704,2704,42.1875,0.736311,-0.306797
1776529869.740020,61270,True,False,True,False,255,242,2711,2711,42.8027,0.747049,1.07336
1776529869.750204,61279,True,False,True,False,255,238,2719,2719,43.5059,0.75932,1.227673
1776529869.760528,61289,True,False,True,False,255,238,2730,2730,44.4727,0.776194,1.686703
1776529869.772838,61299,True,False,True,False,255,237,2741,2741,45.4395,0.793068,1.687384
1776529869.782037,61309,True,False,True,False,255,234,2746,2746,45.8789,0.800738,0.766987
1776529869.796023,61319,True,False,True,False,255,229,2748,2748,46.0547,0.803806,0.306797
1776529869.805073,61329,True,False,True,False,255,223,2748,2748,46.0547,0.803806,0.0
1776529869.811507,61339,True,False,True,False,255,218,2753,2753,46.4941,0.811476,0.766993
1776529869.821842,61349,True,False,True,False,255,211,2760,2760,47.1094,0.822214,1.073784
1776529869.832153,61359,True,False,True,False,255,206,2767,2767,47.7246,0.832952,1.07379
1776529869.842907,61369,True,False,True,False,255,200,2779,2779,48.7793,0.851359,1.840776
